timestamp,sample_count,seq,f_ch1_delta,f_ch1_theta,f_ch1_alpha,f_ch1_beta,f_ch1_gamma,f_ch2_delta,f_ch2_theta,f_ch2_alpha,f_ch2_beta,f_ch2_gamma
1775732405.8132353,90250,137,3.888425827026367,3.6248281002044678,5.16450834274292,2.5915274620056152,2.2080366611480713,2.989370584487915,4.058252811431885,5.075037479400635,2.5874221324920654,2.057072639465332
1775732406.8125417,90500,131,4.098611831665039,3.666255235671997,5.166876316070557,2.6875193119049072,2.2651965618133545,3.6250381469726562,4.050361633300781,5.076076984405518,2.6523218154907227,2.098278045654297
1775732407.8127222,90750,125,4.315784931182861,3.710942506790161,5.168389797210693,2.807766914367676,2.2982969284057617,3.9859228134155273,4.0433268547058105,5.079362869262695,2.740166425704956,2.136802911758423
1775732408.8147337,91000,119,4.31648063659668,3.7186384201049805,5.1678900718688965,2.804002046585083,2.303602695465088,4.010645389556885,4.041385173797607,5.08182954788208,2.7432920932769775,2.1542584896087646
1775732409.8128922,91250,113,4.322383403778076,3.7201662063598633,5.166680812835693,2.7985000610351562,2.289212465286255,4.0111470222473145,4.035737037658691,5.082180023193359,2.7557899951934814,2.175640106201172
1775732410.8130934,91500,107,4.316935062408447,3.7208893299102783,5.16647481918335,2.7887003421783447,2.281926393508911,3.997544288635254,4.035120487213135,5.0818939208984375,2.765153169631958,2.19058895111084
1775732411.8148046,91750,101,4.315526485443115,3.722425699234009,5.166453838348389,2.7821953296661377,2.268216371536255,3.9829912185668945,4.033227443695068,5.079782009124756,2.7642881870269775,2.2035653591156006
1775732412.8130307,92000,95,4.240126609802246,3.71404767036438,5.163308143615723,2.7390220165252686,2.2490804195404053,3.8469631671905518,4.042269229888916,5.0817084312438965,2.726416826248169,2.2056925296783447
1775732413.8146183,92250,89,4.041383743286133,3.677647590637207,5.16225004196167,2.608067750930786,2.21034836769104,3.1770179271698,4.046163558959961,5.080613613128662,2.6340911388397217,2.1898720264434814
1775732414.813097,92500,83,3.837400436401367,3.6366424560546875,5.160552024841309,2.4866998195648193,2.157489538192749,2.650080442428589,4.043735980987549,5.081699371337891,2.558345079421997,2.1761531829833984
1775732415.8130493,92750,77,3.7030012607574463,3.603020668029785,5.163206100463867,2.405012369155884,2.1267900466918945,2.2571637630462646,4.035654067993164,5.079301834106445,2.50162410736084,2.1593751907348633
1775732416.8160255,93000,71,3.725950241088867,3.596957206726074,5.164796352386475,2.413647174835205,2.122720956802368,2.2605228424072266,4.030467987060547,5.079810619354248,2.5050032138824463,2.163705587387085
1775732417.8137865,93250,65,3.7130496501922607,3.597702741622925,5.166281223297119,2.4193334579467773,2.12856388092041,2.4406301975250244,4.033613204956055,5.077910423278809,2.486400604248047,2.169245481491089
1775732418.8146505,93500,59,3.705847978591919,3.5991461277008057,5.166453838348389,2.4362246990203857,2.1349613666534424,2.4279558658599854,4.0357747077941895,5.0763983726501465,2.4831807613372803,2.18499493598938
1775732419.8165236,93750,53,3.6977546215057373,3.6005945205688477,5.1658148765563965,2.451916456222534,2.153902769088745,2.4934921264648438,4.0381598472595215,5.075911521911621,2.4632365703582764,2.2009828090667725
1775732420.8159237,94000,47,3.9103431701660156,3.6329166889190674,5.166614055633545,2.5753610134124756,2.207531452178955,2.82958722114563,4.038206100463867,5.077493190765381,2.5307912826538086,2.2120158672332764
1775732421.8133485,94250,41,4.118553638458252,3.667100191116333,5.1680498123168945,2.686187505722046,2.26379132270813,3.37414288520813,4.036596298217773,5.077229022979736,2.5888938903808594,2.2177045345306396
1775732422.813706,94500,35,4.307114124298096,3.703143358230591,5.169514179229736,2.7923316955566406,2.3089892864227295,3.9713852405548096,4.040839672088623,5.075145244598389,2.663956642150879,2.2373015880584717
1775732423.8137326,94750,29,4.311502933502197,3.705331563949585,5.169867992401123,2.790550470352173,2.3296597003936768,3.9874703884124756,4.0423431396484375,5.071899890899658,2.6625192165374756,2.256364345550537
1775732424.8137476,95000,23,4.325519561767578,3.706639051437378,5.170478820800781,2.7864010334014893,2.341491460800171,3.9931018352508545,4.042016506195068,5.070892333984375,2.666749954223633,2.2815656661987305
1775732425.8147361,95250,17,4.321659564971924,3.705280065536499,5.1696600914001465,2.788874626159668,2.3551084995269775,3.9959793090820312,4.0440216064453125,5.070892333984375,2.6558427810668945,2.293651580810547
1775732426.8150318,95500,11,4.333658695220947,3.7050259113311768,5.170260906219482,2.790241241455078,2.3581748008728027,3.988811731338501,4.046792507171631,5.0708184242248535,2.646240472793579,2.2992184162139893
1775732427.8145566,95750,5,4.238888740539551,3.6895599365234375,5.166987895965576,2.7275590896606445,2.319655179977417,3.868342161178589,4.0610880851745605,5.072952747344971,2.617269515991211,2.287740707397461
1775732428.8145323,96000,255,4.026268482208252,3.652327299118042,5.167707443237305,2.5935542583465576,2.271869421005249,3.242833375930786,4.06153678894043,5.0716705322265625,2.5510213375091553,2.253824472427368
1775732429.8219757,96250,249,3.7973716259002686,3.6127126216888428,5.166101932525635,2.468223810195923,2.234004259109497,2.665013074874878,4.06828498840332,5.071767807006836,2.4866716861724854,2.2365951538085938
1775732430.8141413,96500,243,3.668267250061035,3.5849173069000244,5.169612407684326,2.425414800643921,2.239980936050415,2.1908624172210693,4.068150520324707,5.069729328155518,2.433655023574829,2.2162868976593018
1775732431.8142097,96750,237,3.687894821166992,3.5837242603302,5.170211315155029,2.4515738487243652,2.2387425899505615,2.1149661540985107,4.076169490814209,5.07188606262207,2.432178020477295,2.212289810180664
1775732432.814747,97000,231,3.7062289714813232,3.583306312561035,5.169322967529297,2.470672845840454,2.242751121520996,1.9690924882888794,4.078771114349365,5.071323394775391,2.433100938796997,2.1964492797851562
1775732433.8150864,97250,225,3.709418296813965,3.583686590194702,5.167648792266846,2.4709997177124023,2.240446090698242,1.9754866361618042,4.075253486633301,5.071049690246582,2.443732261657715,2.201810598373413
1775732434.8163671,97500,219,3.6944265365600586,3.579942464828491,5.165133476257324,2.468859910964966,2.2451250553131104,2.025618553161621,4.0732245445251465,5.070506572723389,2.4466030597686768,2.2111635208129883
1775732435.8156242,97750,213,3.8862552642822266,3.605780839920044,5.164834499359131,2.57241153717041,2.3028154373168945,2.751638650894165,4.070146083831787,5.0718994140625,2.5041277408599854,2.2470502853393555
1775732436.8158586,98000,207,4.098888397216797,3.639376401901245,5.16384220123291,2.6760692596435547,2.3651976585388184,3.340705156326294,4.0694451332092285,5.073739528656006,2.559234380722046,2.2689945697784424
1775732437.815677,98250,201,4.309998035430908,3.6753103733062744,5.163830280303955,2.78322696685791,2.419800043106079,3.98679256439209,4.067865371704102,5.074676513671875,2.6158010959625244,2.276127815246582
1775732438.8162222,98500,195,4.318614482879639,3.6861698627471924,5.163268566131592,2.7812159061431885,2.406719446182251,3.9834911823272705,4.064988613128662,5.076223373413086,2.6114537715911865,2.262441873550415
1775732439.8175807,98750,189,4.324895858764648,3.6884377002716064,5.162670612335205,2.779278516769409,2.3934786319732666,3.974868059158325,4.061325550079346,5.076719284057617,2.616602897644043,2.261446714401245
1775732440.8160784,99000,183,4.3274335861206055,3.6925008296966553,5.163166522979736,2.7770793437957764,2.3819191455841064,3.9735536575317383,4.058532238006592,5.079366683959961,2.6161949634552,2.2678279876708984
1775732441.815632,99250,177,4.327661037445068,3.6923465728759766,5.162600994110107,2.7752158641815186,2.3645970821380615,3.971195936203003,4.057050704956055,5.081381320953369,2.6248013973236084,2.2627205848693848
1775732442.8169518,99500,171,4.239814281463623,3.6861629486083984,5.159151554107666,2.752720832824707,2.30627703666687,3.8761932849884033,4.063034534454346,5.084606170654297,2.6064653396606445,2.2552287578582764
1775732443.8149734,99750,165,4.015876293182373,3.6533615589141846,5.157912731170654,2.652695894241333,2.2319045066833496,3.2321956157684326,4.059154033660889,5.0830512046813965,2.5694515705108643,2.2404003143310547
1775732444.8171327,100000,159,3.800330400466919,3.6207406520843506,5.15693473815918,2.5594310760498047,2.1603920459747314,2.7138655185699463,4.057618618011475,5.081454753875732,2.5084688663482666,2.2312543392181396
1775732445.8413775,100250,153,3.6612279415130615,3.5956594944000244,5.159298419952393,2.481937885284424,2.1406214237213135,2.202620506286621,4.050551414489746,5.078863620758057,2.4742417335510254,2.2208473682403564
1775732446.820428,100500,147,3.6732985973358154,3.5977096557617188,5.158134937286377,2.4785120487213135,2.1448230743408203,2.3188583850860596,4.051850318908691,5.077991485595703,2.4658470153808594,2.2071845531463623
1775732447.817413,100750,141,3.666449546813965,3.5976619720458984,5.1592631340026855,2.488311767578125,2.159869909286499,2.328700065612793,4.0555338859558105,5.076690673828125,2.4593722820281982,2.1954398155212402
1775732448.8270626,101000,135,3.669832229614258,3.59674072265625,5.160512924194336,2.505058765411377,2.1817853450775146,2.40445613861084,4.057741641998291,5.075706958770752,2.45868182182312,2.178098440170288
1775732449.8469665,101250,129,3.6682846546173096,3.589939832687378,5.1620330810546875,2.521127939224243,2.217195749282837,2.3574914932250977,4.062540531158447,5.0744709968566895,2.4594600200653076,2.174978017807007
1775732450.8175113,101500,123,3.8844871520996094,3.623488664627075,5.164243221282959,2.6179072856903076,2.2710142135620117,2.8560256958007812,4.065957546234131,5.074662685394287,2.547255516052246,2.2093119621276855
1775732451.8272555,101750,117,4.093602657318115,3.6641197204589844,5.165002346038818,2.712911605834961,2.3209850788116455,3.3846523761749268,4.072322845458984,5.07490348815918,2.613586187362671,2.242969512939453
1775732452.8236773,102000,111,4.305341720581055,3.7042720317840576,5.166666507720947,2.809091806411743,2.3477859497070312,3.960657835006714,4.075990200042725,5.075677394866943,2.674440383911133,2.284513235092163
1775732453.8174045,102250,105,4.310269355773926,3.7089145183563232,5.166215896606445,2.804499387741089,2.352703809738159,3.9750888347625732,4.075521469116211,5.075527191162109,2.6678340435028076,2.293581247329712
1775732454.8203847,102500,99,4.317816257476807,3.7077713012695312,5.166326999664307,2.8019444942474365,2.34394907951355,3.9712955951690674,4.07506799697876,5.075247287750244,2.6649866104125977,2.3144497871398926
1775732455.8272812,102750,93,4.3165669441223145,3.711427688598633,5.165283203125,2.798032522201538,2.3424577713012695,3.9698526859283447,4.071009159088135,5.076681613922119,2.674722909927368,2.3220009803771973
1775732456.8192399,103000,87,4.321121692657471,3.7178332805633545,5.164401531219482,2.7910232543945312,2.3305442333221436,3.965601682662964,4.066462516784668,5.077733516693115,2.6699106693267822,2.3237526416778564
1775732457.8176372,103250,81,4.247660160064697,3.7100629806518555,5.160980224609375,2.7436721324920654,2.2846224308013916,3.827514410018921,4.066458225250244,5.0819807052612305,2.6376450061798096,2.2966458797454834
1775732458.8170364,103500,75,4.049538612365723,3.6772682666778564,5.159725666046143,2.623826742172241,2.2363250255584717,3.3105227947235107,4.062994480133057,5.0821003913879395,2.5190513134002686,2.246797561645508
1775732459.8178813,103750,69,3.852010488510132,3.641547203063965,5.1589202880859375,2.523261308670044,2.177511215209961,2.747234344482422,4.063436985015869,5.081146717071533,2.4152252674102783,2.193010091781616
1775732460.816813,104000,63,3.726593255996704,3.6190404891967773,5.161141395568848,2.464949607849121,2.158135175704956,2.310218095779419,4.0599894523620605,5.077323913574219,2.3558952808380127,2.154101610183716
1775732461.818336,104250,57,3.7136619091033936,3.6201369762420654,5.161217212677002,2.479978084564209,2.1293468475341797,2.4059810638427734,4.0643792152404785,5.076292037963867,2.3669707775115967,2.158045530319214
1775732462.8168075,104500,51,3.7090213298797607,3.6163787841796875,5.162256717681885,2.4738523960113525,2.1203453540802,2.51184344291687,4.066251754760742,5.076666355133057,2.3769161701202393,2.1802408695220947
1775732463.8166926,104750,45,3.69576096534729,3.6130847930908203,5.162173748016357,2.4708502292633057,2.110704183578491,2.482722282409668,4.0695109367370605,5.0756916999816895,2.386850595474243,2.209177255630493
1775732464.8169231,105000,39,3.6990489959716797,3.609896421432495,5.161810398101807,2.473701238632202,2.107264280319214,2.3936243057250977,4.072012424468994,5.074501991271973,2.4057247638702393,2.232137441635132
1775732465.819423,105250,33,3.8965625762939453,3.645282030105591,5.1621623039245605,2.5730702877044678,2.1629889011383057,2.8471858501434326,4.0771050453186035,5.072844505310059,2.4961812496185303,2.279324769973755
1775732466.8221765,105500,27,4.1086883544921875,3.68461012840271,5.163449287414551,2.6656582355499268,2.2099318504333496,3.4500315189361572,4.0768656730651855,5.073330402374268,2.5741021633148193,2.3321590423583984
1775732467.8164656,105750,21,4.322004795074463,3.723619222640991,5.164883613586426,2.753887414932251,2.2704808712005615,3.9700534343719482,4.076279163360596,5.074678421020508,2.6501996517181396,2.3836119174957275
1775732468.8166451,106000,15,4.3277201652526855,3.7267677783966064,5.163753509521484,2.7524678707122803,2.270688056945801,3.9852821826934814,4.07275915145874,5.075698375701904,2.6462299823760986,2.3918564319610596
1775732469.8166485,106250,9,4.33363151550293,3.727593183517456,5.162642955780029,2.7518646717071533,2.2821457386016846,3.9874932765960693,4.075219631195068,5.076132297515869,2.6440484523773193,2.396821975708008
1775732470.8160784,106500,3,4.329158306121826,3.7256481647491455,5.161106109619141,2.7562592029571533,2.288064479827881,3.9780147075653076,4.080836296081543,5.0761494636535645,2.637681722640991,2.387904405593872
1775732471.816408,106750,253,4.3302178382873535,3.7269508838653564,5.15983772277832,2.7604286670684814,2.2988245487213135,3.969942092895508,4.087310314178467,5.077652454376221,2.630872964859009,2.3771870136260986
1775732472.8163567,107000,247,4.258549213409424,3.71014142036438,5.1560378074646,2.7298765182495117,2.2897026538848877,3.8510425090789795,4.09906530380249,5.079036712646484,2.585500955581665,2.3474647998809814
1775732473.8245025,107250,241,4.05518913269043,3.668250799179077,5.154554843902588,2.643301486968994,2.2619755268096924,3.2017593383789062,4.1035380363464355,5.0789570808410645,2.5097854137420654,2.2871968746185303
1775732474.8202157,107500,235,3.837596893310547,3.6230990886688232,5.154411792755127,2.563910722732544,2.235288381576538,2.8498051166534424,4.109251499176025,5.07744836807251,2.4352617263793945,2.232703685760498
1775732475.8525937,107750,229,3.681905508041382,3.5945253372192383,5.157915115356445,2.5143518447875977,2.231860637664795,2.3490664958953857,4.1039557456970215,5.076238632202148,2.405513048171997,2.1899588108062744
1775732476.8448226,108000,223,3.700455665588379,3.5965020656585693,5.160838603973389,2.5214755535125732,2.2634644508361816,2.3911819458007812,4.102125644683838,5.076491355895996,2.4218146800994873,2.1879167556762695
1775732477.835298,108250,217,3.703110933303833,3.5947272777557373,5.162871837615967,2.517157793045044,2.283092975616455,2.2721424102783203,4.098883152008057,5.076371192932129,2.437103271484375,2.17257022857666
1775732478.857325,108500,211,3.70320200920105,3.593975782394409,5.1639790534973145,2.515930414199829,2.2904818058013916,2.277080535888672,4.097488880157471,5.074949741363525,2.447270631790161,2.1545355319976807
1775732479.833758,108750,205,3.67270565032959,3.5895280838012695,5.16502571105957,2.5189878940582275,2.2739267349243164,2.2824618816375732,4.096499919891357,5.074148654937744,2.450514078140259,2.142401933670044
1775732480.817665,109000,199,3.880570650100708,3.614640474319458,5.1677680015563965,2.614262342453003,2.288724899291992,2.736117362976074,4.094207763671875,5.0754618644714355,2.532288074493408,2.1937546730041504
1775732481.8178804,109250,193,4.098485469818115,3.643399477005005,5.169760227203369,2.709242582321167,2.305760622024536,3.358941078186035,4.0909247398376465,5.0758843421936035,2.5982277393341064,2.2608301639556885
1775732482.8205698,109500,187,4.318967819213867,3.6751253604888916,5.169731616973877,2.7939388751983643,2.3301258087158203,3.9580891132354736,4.087134838104248,5.076536178588867,2.6661345958709717,2.3117027282714844
1775732483.8220298,109750,181,4.320596694946289,3.681162118911743,5.167866230010986,2.786039352416992,2.3175277709960938,3.9792721271514893,4.085226058959961,5.074426174163818,2.6675338745117188,2.3267085552215576
1775732484.8222604,110000,175,4.325423717498779,3.6835548877716064,5.167344570159912,2.780816078186035,2.294874906539917,3.967745542526245,4.0846405029296875,5.075231552124023,2.682816743850708,2.3354251384735107
1775732485.8236134,110250,169,4.318275451660156,3.6882126331329346,5.168022155761719,2.7763569355010986,2.268385171890259,3.9668495655059814,4.081943511962891,5.075242519378662,2.6866347789764404,2.3553831577301025
1775732486.8633704,110500,163,4.322346210479736,3.691704750061035,5.169923782348633,2.77872371673584,2.2607147693634033,3.9554831981658936,4.081101894378662,5.077991485595703,2.694993257522583,2.363185167312622
1775732487.823321,110750,157,4.253746032714844,3.6885759830474854,5.167973041534424,2.7351553440093994,2.240360736846924,3.8617942333221436,4.0836567878723145,5.079675197601318,2.6649115085601807,2.3499596118927
1775732488.821089,111000,151,4.060646057128906,3.6572635173797607,5.168461799621582,2.639019727706909,2.2103631496429443,3.3814852237701416,4.082529067993164,5.078784465789795,2.608771562576294,2.3069064617156982
1775732489.822483,111250,145,3.848917245864868,3.626866579055786,5.16787576675415,2.547370195388794,2.164858102798462,2.9834978580474854,4.077705383300781,5.077219486236572,2.5495920181274414,2.261800765991211
1775732490.8992262,111500,139,3.7041656970977783,3.6023781299591064,5.169416904449463,2.5019140243530273,2.1517765522003174,2.4951984882354736,4.066707134246826,5.07361364364624,2.523798942565918,2.2416560649871826
1775732491.85739,111750,133,3.7043025493621826,3.605173349380493,5.168467044830322,2.51560640335083,2.1624090671539307,2.302100658416748,4.064629077911377,5.074800968170166,2.52860164642334,2.2306933403015137
1775732492.85572,112000,127,3.7141246795654297,3.604468584060669,5.166711807250977,2.5173847675323486,2.185781717300415,2.104471206665039,4.062507629394531,5.074182510375977,2.5152244567871094,2.222203016281128
1775732493.8548527,112250,121,3.7324399948120117,3.605391502380371,5.165876865386963,2.5148420333862305,2.2124433517456055,2.017151355743408,4.063995361328125,5.075364589691162,2.5181686878204346,2.2082319259643555
1775732494.8588674,112500,115,3.708317995071411,3.599903106689453,5.16432523727417,2.503525495529175,2.2241077423095703,2.0462515354156494,4.058378219604492,5.073827266693115,2.4967129230499268,2.2194015979766846
1775732495.8576455,112750,109,3.9008185863494873,3.6264774799346924,5.164968490600586,2.6015877723693848,2.272806167602539,2.6410746574401855,4.054542541503906,5.0738525390625,2.5639193058013916,2.254488229751587
1775732496.8559606,113000,103,4.092471599578857,3.655548334121704,5.164429187774658,2.701390504837036,2.314173460006714,3.316617250442505,4.0523152351379395,5.0743255615234375,2.622220754623413,2.2881979942321777
1775732497.8238802,113250,97,4.312292575836182,3.688983201980591,5.164469242095947,2.7958154678344727,2.3614158630371094,3.9688451290130615,4.052412509918213,5.07568359375,2.6985349655151367,2.3083739280700684
1775732498.822197,113500,91,4.318239688873291,3.692030668258667,5.164660930633545,2.787510871887207,2.3572964668273926,3.995534896850586,4.0533833503723145,5.0766377449035645,2.6949803829193115,2.3059637546539307
1775732499.866489,113750,85,4.32894229888916,3.694098711013794,5.165497303009033,2.779520034790039,2.362858533859253,3.9970409870147705,4.052155494689941,5.075777053833008,2.6917617321014404,2.3089940547943115
1775732500.8216858,114000,79,4.330244064331055,3.693208694458008,5.1659159660339355,2.781775712966919,2.363651752471924,4.0044264793396,4.052026271820068,5.075380802154541,2.691073417663574,2.3170173168182373
1775732501.858143,114250,73,4.33582067489624,3.6972761154174805,5.164894104003906,2.780056953430176,2.3628926277160645,3.988997459411621,4.055604934692383,5.074799060821533,2.6871166229248047,2.311075210571289
1775732502.82233,114500,67,4.248663425445557,3.687657594680786,5.159494876861572,2.7298567295074463,2.3419811725616455,3.8736572265625,4.0657196044921875,5.077117443084717,2.6468632221221924,2.2890937328338623
1775732503.822058,114750,61,4.028163909912109,3.6582396030426025,5.156104564666748,2.600252151489258,2.2906599044799805,3.338059663772583,4.069467544555664,5.076715469360352,2.556647539138794,2.2480783462524414
1775732504.8261964,115000,55,3.8064613342285156,3.626477003097534,5.154249668121338,2.4798543453216553,2.248621940612793,2.6976912021636963,4.069656848907471,5.077248573303223,2.470510721206665,2.23321270942688
1775732505.8180792,115250,49,3.6784400939941406,3.604983329772949,5.157970428466797,2.4124839305877686,2.209073066711426,2.2665884494781494,4.064833164215088,5.075629711151123,2.4115655422210693,2.2310245037078857
1775732506.8247647,115500,43,3.6815311908721924,3.601625680923462,5.160463333129883,2.4203240871429443,2.2096381187438965,2.08154034614563,4.067562580108643,5.076096057891846,2.412029266357422,2.2470505237579346
1775732507.8225229,115750,37,3.678877592086792,3.597910165786743,5.162181854248047,2.4223830699920654,2.1929099559783936,2.0812978744506836,4.0697102546691895,5.076784610748291,2.408188581466675,2.238304615020752
1775732508.8867266,116000,31,3.6727054119110107,3.5939128398895264,5.16411018371582,2.43056321144104,2.175987482070923,2.1321117877960205,4.070512294769287,5.075934886932373,2.412501335144043,2.2275664806365967
1775732509.823393,116250,25,3.6744439601898193,3.5906858444213867,5.16534948348999,2.4418866634368896,2.142650842666626,2.281158208847046,4.06819486618042,5.075771331787109,2.4186508655548096,2.2183187007904053
1775732510.8207939,116500,19,3.890230894088745,3.6201894283294678,5.16755485534668,2.558208703994751,2.1853206157684326,2.917283296585083,4.0659942626953125,5.076144695281982,2.529472589492798,2.2617714405059814
1775732511.826612,116750,13,4.10039758682251,3.651604413986206,5.169443607330322,2.668205499649048,2.242286443710327,3.423124313354492,4.061160564422607,5.077320575714111,2.626762866973877,2.2972867488861084
1775732512.8230305,117000,7,4.3124847412109375,3.685117483139038,5.170105457305908,2.7765140533447266,2.3088696002960205,3.9970085620880127,4.060160160064697,5.076426982879639,2.7151317596435547,2.330878496170044
1775732513.8223844,117250,1,4.313804626464844,3.684901475906372,5.170187473297119,2.772801160812378,2.3244266510009766,4.009886741638184,4.059228420257568,5.0736846923828125,2.7169570922851562,2.327604055404663
1775732514.8238604,117500,251,4.321733474731445,3.6865718364715576,5.169229507446289,2.76466965675354,2.3309853076934814,4.006654739379883,4.060136318206787,5.0718207359313965,2.7350471019744873,2.327479362487793
1775732515.8234084,117750,245,4.320377826690674,3.687422513961792,5.168453216552734,2.7541427612304688,2.340653657913208,4.000687122344971,4.0573906898498535,5.072048664093018,2.7522132396698,2.323049783706665
1775732516.824217,118000,239,4.322303771972656,3.6948728561401367,5.166815280914307,2.7427940368652344,2.3425893783569336,3.9932539463043213,4.053895950317383,5.073655605316162,2.758848190307617,2.315174102783203
1775732517.822827,118250,233,4.234166622161865,3.688091993331909,5.162905216217041,2.6846988201141357,2.3261353969573975,3.872579336166382,4.060184955596924,5.076261043548584,2.723653793334961,2.2979371547698975
1775732518.8212936,118500,227,4.018251419067383,3.6617958545684814,5.15997838973999,2.573671579360962,2.293009042739868,3.225745916366577,4.061598300933838,5.0767502784729,2.6384668350219727,2.2765355110168457
1775732519.8281908,118750,221,3.8295719623565674,3.633333206176758,5.158023834228516,2.466538190841675,2.2722785472869873,2.7861251831054688,4.066098690032959,5.076808452606201,2.555875778198242,2.2563908100128174
1775732520.8229878,119000,215,3.7097740173339844,3.6156959533691406,5.159049987792969,2.4017624855041504,2.276754856109619,2.377248525619507,4.060234546661377,5.076588153839111,2.5090553760528564,2.2358388900756836
1775732521.823302,119250,209,3.7132747173309326,3.616363525390625,5.158588886260986,2.3978238105773926,2.27842378616333,2.3958394527435303,4.065683364868164,5.07879114151001,2.5074145793914795,2.222083806991577
1775732522.8212306,119500,203,3.717283248901367,3.6175100803375244,5.157649993896484,2.414597511291504,2.2677879333496094,2.256709575653076,4.0699687004089355,5.0814385414123535,2.498899221420288,2.212644338607788
1775732523.8212142,119750,197,3.7106425762176514,3.6145260334014893,5.156797885894775,2.449345827102661,2.2521004676818848,2.381087064743042,4.078721523284912,5.081912517547607,2.4840316772460938,2.2340002059936523
1775732524.8261764,120000,191,3.7223033905029297,3.6114044189453125,5.156912326812744,2.493281126022339,2.2581794261932373,2.4620792865753174,4.085421085357666,5.08103609085083,2.4671475887298584,2.25140118598938
1775732525.8253987,120250,185,3.899574041366577,3.6386959552764893,5.157442569732666,2.6161797046661377,2.321688652038574,3.018683671951294,4.0863118171691895,5.080548286437988,2.5331177711486816,2.2955386638641357
1775732526.8264332,120500,179,4.116374969482422,3.673750162124634,5.159857749938965,2.717402458190918,2.373305559158325,3.4069526195526123,4.082761764526367,5.081125259399414,2.6169331073760986,2.328585386276245
1775732527.8263872,120750,173,4.322727680206299,3.709958076477051,5.161736965179443,2.8041398525238037,2.410606622695923,3.9492180347442627,4.072859287261963,5.080924034118652,2.7051944732666016,2.370335340499878
1775732528.824735,121000,167,4.335455417633057,3.7133798599243164,5.1624226570129395,2.7939722537994385,2.392868757247925,3.9654533863067627,4.065989017486572,5.079710483551025,2.7173118591308594,2.3778159618377686
1775732529.8244364,121250,161,4.332335948944092,3.7142934799194336,5.1606831550598145,2.79842472076416,2.3941848278045654,3.9824256896972656,4.055700302124023,5.077721118927002,2.721544027328491,2.3937392234802246
1775732530.8265162,121500,155,4.326984405517578,3.716062307357788,5.16014289855957,2.7965667247772217,2.401332139968872,3.9794881343841553,4.048038005828857,5.077479839324951,2.7302911281585693,2.4083268642425537
1775732531.8257506,121750,149,4.327625751495361,3.719808340072632,5.160356044769287,2.789428949356079,2.4067342281341553,3.975579023361206,4.037511825561523,5.078105926513672,2.736609697341919,2.4151203632354736
1775732532.8275838,122000,143,4.258120059967041,3.708507537841797,5.158042907714844,2.7387876510620117,2.373730182647705,3.8238580226898193,4.037245273590088,5.0820488929748535,2.7171480655670166,2.3927927017211914
1775732533.8247871,122250,137,4.043227672576904,3.674377679824829,5.157567501068115,2.6215784549713135,2.3203341960906982,3.2512052059173584,4.036869525909424,5.082727432250977,2.6417076587677,2.3474385738372803
1775732534.827557,122500,131,3.832010507583618,3.6348583698272705,5.155653476715088,2.5173351764678955,2.2708606719970703,2.6320316791534424,4.040254592895508,5.082555294036865,2.5627148151397705,2.2861969470977783
1775732535.8238692,122750,125,3.7132999897003174,3.6085946559906006,5.156572341918945,2.4591686725616455,2.2383196353912354,2.200477361679077,4.041083812713623,5.079562664031982,2.5086519718170166,2.2310972213745117
1775732536.8196924,123000,119,3.7160823345184326,3.6012604236602783,5.15586519241333,2.473484754562378,2.2226550579071045,2.1749913692474365,4.047408580780029,5.079836368560791,2.496250867843628,2.194227933883667
1775732537.826229,123250,113,3.7100069522857666,3.5954158306121826,5.1559367179870605,2.479825019836426,2.200850248336792,2.2859184741973877,4.054250240325928,5.08030891418457,2.4847278594970703,2.1664769649505615
1775732538.8271787,123500,107,3.6812074184417725,3.593414306640625,5.156299591064453,2.4836156368255615,2.1867516040802,2.2225539684295654,4.056072235107422,5.081027507781982,2.4694721698760986,2.146024703979492
1775732539.819944,123750,101,3.6902573108673096,3.592411756515503,5.156686305999756,2.4905498027801514,2.179743766784668,2.2752187252044678,4.0557098388671875,5.0798211097717285,2.4794206619262695,2.121694803237915
1775732540.8264108,124000,95,3.8927135467529297,3.626579999923706,5.158403396606445,2.582304000854492,2.2420787811279297,2.7817723751068115,4.055662155151367,5.07863187789917,2.5743725299835205,2.149327039718628
1775732541.8272836,124250,89,4.105334758758545,3.6618785858154297,5.159515380859375,2.676132917404175,2.2971625328063965,3.4175469875335693,4.054324626922607,5.07734489440918,2.673468828201294,2.181220054626465
1775732542.820205,124500,83,4.316296100616455,3.702150583267212,5.160308361053467,2.765636682510376,2.3520469665527344,3.96795916557312,4.053293228149414,5.076626300811768,2.7524805068969727,2.2280499935150146
1775732543.8274503,124750,77,4.324158191680908,3.7073612213134766,5.160439491271973,2.7732925415039062,2.3380916118621826,3.9790408611297607,4.050832748413086,5.076552867889404,2.750356435775757,2.238534688949585
1775732544.8275647,125000,71,4.3297505378723145,3.710153818130493,5.1617112159729,2.781062126159668,2.3306186199188232,4.002480506896973,4.049910068511963,5.076507091522217,2.7500123977661133,2.2655210494995117
1775732545.82657,125250,65,4.332386493682861,3.7126224040985107,5.164366245269775,2.78848934173584,2.319326877593994,4.00745153427124,4.048961162567139,5.076786041259766,2.757516622543335,2.2729928493499756
1775732546.825557,125500,59,4.33519983291626,3.714432954788208,5.165935039520264,2.7885372638702393,2.3159732818603516,4.003580093383789,4.0508294105529785,5.077216625213623,2.7626819610595703,2.2811641693115234
